model,sample_id,step,amount,z1,z2
AE,158,0,0,2.8555965,-0.085488945
AE,158,1,1,2.5519655,-1.1223562
AE,158,2,2,-1.1651136,0.15312713
AE,158,3,3,-1.9126604,-0.32428676
AE,159,0,0,1.5135361,-0.71801186
AE,159,1,1,-1.0960921,2.2150226
AE,159,2,2,-1.0244511,1.1854237
AE,159,3,3,-1.2416103,0.69497263
AE,160,0,0,2.0752048,0.7999575
AE,160,1,1,2.7296126,-1.2238399
AE,160,2,2,-1.3387308,2.526831
AE,160,3,3,-1.5520263,2.1022482
AE,161,0,0,2.6825328,-1.3537241
AE,161,1,1,3.4171638,-2.2360024
AE,161,2,2,4.499737,-3.9034119
AE,161,3,3,2.2873237,-0.12587714
AE,162,0,0,-0.23921731,-1.7304072
AE,162,1,1,-0.96525747,0.7064927
AE,162,2,2,-0.97877336,0.28601962
AE,162,3,3,-1.0522343,0.07105898
AE,163,0,0,-0.26960537,-0.120526664
AE,163,1,1,-0.8542445,-0.14327198
AE,163,2,2,-0.9946085,-0.37718567
AE,163,3,3,-1.0839727,-0.47491294
AE,164,0,0,0.060281493,-2.3473961
AE,164,1,1,-1.0024866,0.6130485
AE,164,2,2,-0.9935482,0.21754342
AE,164,3,3,-1.0798362,0.03163803
AE,165,0,0,0.305253,-0.72033983
AE,165,1,1,-0.29949903,-1.1152383
AE,165,2,2,-1.4452447,-4.4510007
AE,165,3,3,-2.3590293,-3.7966413
AE,166,0,0,0.3916687,-0.12986286
AE,166,1,1,-0.5872023,0.077818505
AE,166,2,2,-0.97457194,0.10523382
AE,166,3,3,-1.250299,-0.12022328
AE,167,0,0,0.9005134,-0.26639214
AE,167,1,1,-0.9381081,2.4252923
AE,167,2,2,-1.0953932,1.3255715
AE,167,3,3,-1.5441989,0.83994186
AE,168,0,0,0.16139671,4.3025074
AE,168,1,1,-2.0078669,3.367128
AE,168,2,2,-1.1728913,1.7868705
AE,168,3,3,-1.0523974,1.1973686
AE,169,0,0,-4.236667,0.36236084
AE,169,1,1,-2.2975407,0.21970539
AE,169,2,2,-1.5062274,0.06486994
AE,169,3,3,-1.234958,-0.032414075
AE,170,0,0,1.1646378,-2.6209724
AE,170,1,1,-1.2134237,1.9755371
AE,170,2,2,-1.0439657,1.0632833
AE,170,3,3,-1.1243875,0.604248
AE,171,0,0,-2.0918717,2.919063
AE,171,1,1,-1.3592243,2.3593657
AE,171,2,2,-1.0376298,1.4156079
AE,171,3,3,-1.0066816,0.9542604
AE,172,0,0,0.28831786,-2.9975276
AE,172,1,1,-1.0679376,0.3590837
AE,172,2,2,-1.2162349,0.32684317
AE,172,3,3,-1.369496,-0.028309224
AE,173,0,0,0.41791555,-1.3086046
AE,173,1,1,-1.1329168,-4.566617
AE,173,2,2,-3.1863778,-6.4657636
AE,173,3,3,-3.8657103,-7.0700097
AE,174,0,0,1.2674596,10.278631
AE,174,1,1,-1.5591761,3.064351
AE,174,2,2,-1.2434139,2.057555
AE,174,3,3,-1.437608,1.5741955
AE,175,0,0,2.2443397,-1.0255021
AE,175,1,1,2.904208,-1.9371225
AE,175,2,2,-0.7334914,-7.456354
AE,175,3,3,-2.7832358,-6.0522747
AE,176,0,0,-0.46488768,1.1792487
AE,176,1,1,-1.0366606,1.1260064
AE,176,2,2,-0.9556673,0.7739414
AE,176,3,3,-1.0004613,0.49711388
AE,177,0,0,-1.2922194,3.2870162
AE,177,1,1,-1.3765875,2.7306144
AE,177,2,2,-1.1192911,1.6913271
AE,177,3,3,-1.2294905,1.2040817
AE,178,0,0,-3.4887707,1.3214433
AE,178,1,1,-2.107787,0.86929005
AE,178,2,2,-1.3744704,0.8113625
AE,178,3,3,-1.1561732,0.6258795
AE,179,0,0,0.75976104,-0.087066196
AE,179,1,1,2.2879922,-4.0123816
AE,179,2,2,-1.7077832,-0.41005504
AE,179,3,3,-2.2774432,-1.198387
AE,180,0,0,0.569695,0.27247694
AE,180,1,1,-0.7291585,-0.5394081
AE,180,2,2,-0.9857146,-0.27535683
AE,180,3,3,-1.1868491,-0.36291984
AE,181,0,0,0.4039415,-0.9836124
AE,181,1,1,-0.24454202,-2.2795446
AE,181,2,2,-2.5019495,-7.0736017
AE,181,3,3,-3.8971124,-7.7970905
AE,182,0,0,0.1741375,1.4242651
AE,182,1,1,-1.2084177,2.3215375
AE,182,2,2,-1.0312595,1.4910712
AE,182,3,3,-1.1047361,1.1017747
AE,183,0,0,3.2820563,-1.1963062
AE,183,1,1,4.103884,-3.5914867
AE,183,2,2,3.2624433,-7.066292
AE,183,3,3,0.81311095,-7.5324554
AE,184,0,0,2.387432,-1.3450196
AE,184,1,1,3.0728903,-3.156303
AE,184,2,2,-0.453992,1.5586423
AE,184,3,3,-1.626712,2.1703205
AE,185,0,0,2.5056694,0.67917264
AE,185,1,1,2.631893,-0.5279821
AE,185,2,2,-0.07312362,-2.6038115
AE,185,3,3,-1.8603518,-1.1439687
AE,186,0,0,0.61533946,-0.99959564
AE,186,1,1,-0.5172909,-1.2455235
AE,186,2,2,-1.2104993,-1.9478278
AE,186,3,3,-1.8680007,-1.9410604
AE,187,0,0,-0.0706213,0.089771606
AE,187,1,1,-0.770636,-0.2175369
AE,187,2,2,-0.9171704,-0.24734746
AE,187,3,3,-1.0385824,-0.29980034
AE,188,0,0,-0.5807992,-0.22459385
AE,188,1,1,-0.88205296,-0.39530087
AE,188,2,2,-0.97184515,-0.45665678
AE,188,3,3,-1.0365063,-0.48722696
AE,189,0,0,1.3002113,-1.0265564
AE,189,1,1,0.7942187,-1.3680449
AE,189,2,2,-1.7865514,-4.1083355
AE,189,3,3,-2.33683,-4.9430523
AE,190,0,0,0.053698365,0.067459024
AE,190,1,1,-0.53540593,-0.36351696
AE,190,2,2,-0.8709525,-0.3069483
AE,190,3,3,-1.0557239,-0.37177593
AE,191,0,0,0.027323075,-1.1367006
AE,191,1,1,-0.7887726,-1.33143
AE,191,2,2,-1.3288277,-2.5909579
AE,191,3,3,-2.0041952,-2.4780288
AE,192,0,0,-0.7670282,-0.22504705
AE,192,1,1,-0.953234,-0.49931046
AE,192,2,2,-1.0272434,-0.55531234
AE,192,3,3,-1.0858628,-0.57641274
AE,193,0,0,1.8388183,-1.0338352
AE,193,1,1,3.788218,-2.4327085
AE,193,2,2,2.3230844,-7.439519
AE,193,3,3,-1.8453078,-3.4300652
AE,194,0,0,0.21291916,-1.6083423
AE,194,1,1,-2.5069988,-6.5509315
AE,194,2,2,-4.838247,-7.7403007
AE,194,3,3,-4.8529987,-7.8239408
AE,195,0,0,1.2025727,-5.0267577
AE,195,1,1,1.007243,-7.9319544
AE,195,2,2,-0.7904129,-8.359395
AE,195,3,3,-2.134423,-8.401646
AE,196,0,0,1.6656281,-1.9587133
AE,196,1,1,-0.44483528,-4.925174
AE,196,2,2,-1.8870968,-6.561376
AE,196,3,3,-3.4755926,-7.6725774
AE,197,0,0,-0.039410777,0.03891117
AE,197,1,1,-0.8667497,0.107706
AE,197,2,2,-0.97216207,-0.12660445
AE,197,3,3,-1.0748855,-0.2383285
AE,198,0,0,-0.71438056,-0.9657184
AE,198,1,1,-1.0205657,-1.0185704
AE,198,2,2,-1.1172802,-0.91728926
AE,198,3,3,-1.1849098,-0.84518147
AE,199,0,0,1.0570267,-0.77987415
AE,199,1,1,-1.198193,2.6489015
AE,199,2,2,-1.2736315,0.85686535
AE,199,3,3,-1.7490591,0.0804355
AE,200,0,0,0.6602413,-3.9108322
AE,200,1,1,-0.44074857,-7.255066
AE,200,2,2,-2.2878156,-7.991435
AE,200,3,3,-3.24096,-8.170717
AE,201,0,0,1.219463,0.38046247
AE,201,1,1,2.8952231,-0.90602994
AE,201,2,2,0.043864217,-4.7838693
AE,201,3,3,-2.0629225,-1.8029447
AE,202,0,0,0.44778153,-8.44897
AE,202,1,1,-0.69320124,-8.702484
AE,202,2,2,-1.8924607,-8.637393
AE,202,3,3,-2.662301,-8.503129
AE,203,0,0,0.26534066,0.5105166
AE,203,1,1,-0.80390716,0.5079376
AE,203,2,2,-0.9467011,0.33303422
AE,203,3,3,-1.1670663,0.038163513
AE,204,0,0,0.4832357,0.45052624
AE,204,1,1,-0.9467174,1.2687343
AE,204,2,2,-0.93486506,0.62150127
AE,204,3,3,-1.0695883,0.31430423
AE,205,0,0,1.5626568,-0.9252955
AE,205,1,1,3.4125466,-1.5236301
AE,205,2,2,0.4660777,-7.4018035
AE,205,3,3,-1.844741,-8.79874
AE,206,0,0,0.9286835,2.5420234
AE,206,1,1,-1.4377458,2.9873087
AE,206,2,2,-1.2024903,2.0789402
AE,206,3,3,-1.2697864,1.4373068
AE,207,0,0,-0.41279134,8.567913
AE,207,1,1,-1.4673297,3.2837937
AE,207,2,2,-1.2035104,2.331707
AE,207,3,3,-1.2033384,2.0180926
AE,208,0,0,-0.53224033,-0.68812764
AE,208,1,1,-0.98562133,-1.1474018
AE,208,2,2,-1.2860123,-1.4803172
AE,208,3,3,-1.3791767,-1.5431072
AE,209,0,0,-0.19260314,-1.2827911
AE,209,1,1,-0.7637923,-1.3171518
AE,209,2,2,-1.1108669,-1.2779506
AE,209,3,3,-1.2790534,-1.1898434
AE,210,0,0,0.3588987,0.43543908
AE,210,1,1,-0.30627212,-0.83939666
AE,210,2,2,-0.9336576,0.11153214
AE,210,3,3,-1.1816068,-0.2235133
AE,211,0,0,0.3994734,-1.5538113
AE,211,1,1,-0.39188603,-2.2161846
AE,211,2,2,-1.6619989,-4.9680514
AE,211,3,3,-2.41685,-5.0091305
AE,212,0,0,0.7849341,1.0008694
AE,212,1,1,-1.0204548,1.2972426
AE,212,2,2,-0.9518452,0.72964144
AE,212,3,3,-1.064287,0.39654967
AE,213,0,0,-0.59121984,-0.27196532
AE,213,1,1,-0.8644014,-0.28090227
AE,213,2,2,-0.89559793,-0.25014248
AE,213,3,3,-0.9659105,-0.2744089
AE,214,0,0,0.26527908,0.3779443
AE,214,1,1,-0.5542431,-0.42307603
AE,214,2,2,-0.94480085,-0.18465732
AE,214,3,3,-1.0964574,-0.35586128
AE,215,0,0,-1.1413369,0.795457
AE,215,1,1,-1.0212181,0.33850443
AE,215,2,2,-1.0216483,0.12593128
AE,215,3,3,-1.0700228,-0.025236985
AE,216,0,0,0.381695,-0.8627629
AE,216,1,1,-0.6465687,-1.218967
AE,216,2,2,-1.6387501,-3.4260113
AE,216,3,3,-2.2593307,-4.462274
AE,217,0,0,-0.9298184,-2.1025436
AE,217,1,1,-1.2829462,-2.457744
AE,217,2,2,-1.4982717,-2.5891662
AE,217,3,3,-1.6324658,-2.598398
AE,218,0,0,0.04970686,-1.7963058
AE,218,1,1,-0.91332287,0.018069338
AE,218,2,2,-1.0305818,-0.19346318
AE,218,3,3,-1.155848,-0.34243593
AE,219,0,0,-2.2526743,0.95661396
AE,219,1,1,-1.2206156,0.6106767
AE,219,2,2,-1.0187632,0.53390044
AE,219,3,3,-0.9886482,0.40288648
AE,220,0,0,0.67998147,-2.7636924
AE,220,1,1,-0.14852461,-5.2629747
AE,220,2,2,-1.6506714,-7.1261344
AE,220,3,3,-3.7283006,-8.262637
AE,221,0,0,1.1916049,-4.3158336
AE,221,1,1,0.2571417,-7.708373
AE,221,2,2,-1.6130313,-8.429849
AE,221,3,3,-2.6883616,-8.287287
AE,222,0,0,-0.1025738,0.84547204
AE,222,1,1,-0.85734767,1.338344
AE,222,2,2,-0.8711912,0.77740514
AE,222,3,3,-0.9533263,0.43298578
AE,223,0,0,0.26945668,-6.4882994
AE,223,1,1,-1.0188053,-7.4084234
AE,223,2,2,-2.4335818,-7.7730637
AE,223,3,3,-2.9858057,-7.770228
AE,224,0,0,0.945274,-1.3718247
AE,224,1,1,1.8632385,-6.577287
AE,224,2,2,-0.1881389,-7.9680643
AE,224,3,3,-1.9698899,-8.86923
AE,225,0,0,1.9697068,-1.737059
AE,225,1,1,2.818787,-2.7297654
AE,225,2,2,0.6859381,-1.4213411
AE,225,3,3,-1.7818229,-0.0041212314
AE,226,0,0,1.8469825,3.052344
AE,226,1,1,1.4097733,-1.7359904
AE,226,2,2,-1.1527514,1.7293142
AE,226,3,3,-1.2737479,0.68067515
AE,227,0,0,1.1807284,-4.500647
AE,227,1,1,2.6002657,-7.6686525
AE,227,2,2,1.0062648,-8.289907
AE,227,3,3,-0.95724624,-8.520072
AE,228,0,0,0.447481,0.4310081
AE,228,1,1,-0.9741564,1.2701285
AE,228,2,2,-0.9780082,0.69183576
AE,228,3,3,-1.226603,0.29551822
AE,229,0,0,-3.971487,2.777076
AE,229,1,1,-1.5396098,1.4886504
AE,229,2,2,-1.056473,0.8301261
AE,229,3,3,-1.0047041,0.48011446
AE,230,0,0,0.5170512,-0.08755624
AE,230,1,1,-0.72024274,0.15577586
AE,230,2,2,-0.94738793,0.04022481
AE,230,3,3,-1.120921,-0.24304792
AE,231,0,0,0.19885856,-0.38688955
AE,231,1,1,-0.48679045,-0.18981211
AE,231,2,2,-0.83682495,-0.11752101
AE,231,3,3,-1.051087,-0.22685838
AE,232,0,0,-0.3745449,-0.13526978
AE,232,1,1,-0.8646257,-0.46730694
AE,232,2,2,-0.9857783,-0.5171189
AE,232,3,3,-1.0822506,-0.5582946
AE,233,0,0,1.0442051,-4.1412663
AE,233,1,1,0.034600902,-6.3481445
AE,233,2,2,-1.5263783,-7.7187095
AE,233,3,3,-2.4723656,-7.8814445
AE,234,0,0,0.73863953,-2.571834
AE,234,1,1,0.6532377,-5.1780434
AE,234,2,2,-0.8652255,-8.608956
AE,234,3,3,-2.9210238,-4.1295457
AE,235,0,0,0.37363413,-0.94085205
AE,235,1,1,-0.80781376,-8.066225
AE,235,2,2,-3.7381806,-8.409885
AE,235,3,3,-3.9437902,-8.186482
AE,236,0,0,1.0822122,-4.498228
AE,236,1,1,4.6319213,-5.394195
AE,236,2,2,0.5486158,-0.07830765
AE,236,3,3,-1.5357946,-0.48366725
AE,237,0,0,0.11695736,1.4244138
AE,237,1,1,-1.1381648,2.0257382
AE,237,2,2,-1.1468207,1.3973997
AE,237,3,3,-1.6171305,0.6876092
AE,238,0,0,0.5149931,-0.92044693
AE,238,1,1,0.36771864,-7.739202
AE,238,2,2,-1.8437475,-8.596616
AE,238,3,3,-2.8816195,-8.359846
AE,239,0,0,-0.83277637,1.7004143
AE,239,1,1,-1.2289082,1.711389
AE,239,2,2,-0.98584235,1.0627744
AE,239,3,3,-0.9901402,0.66999066
AE,240,0,0,1.5679748,-0.022212991
AE,240,1,1,-0.99637127,2.0013437
AE,240,2,2,-1.1880512,1.866724
AE,240,3,3,-1.4766493,1.6849319
AE,241,0,0,1.4813286,-6.4008727
AE,241,1,1,1.48811,-7.396436
AE,241,2,2,0.3582477,-7.963055
AE,241,3,3,-1.1753148,-8.128546
AE,242,0,0,0.7092598,5.3120785
AE,242,1,1,-1.3081102,2.90531
AE,242,2,2,-1.140203,2.0085385
AE,242,3,3,-1.222029,1.6126454
AE,243,0,0,1.6906538,-6.545474
AE,243,1,1,2.0534227,-7.386042
AE,243,2,2,1.0225469,-7.893851
AE,243,3,3,-0.624556,-8.105346
AE,244,0,0,1.6899061,-3.369023
AE,244,1,1,3.3690832,-4.9623694
AE,244,2,2,2.5017583,-6.754394
AE,244,3,3,0.9983995,-8.520039
AE,245,0,0,0.23015545,-0.9375629
AE,245,1,1,-0.47228432,-1.0707457
AE,245,2,2,-1.0967879,-1.4195043
AE,245,3,3,-1.417519,-1.5689569
AE,246,0,0,0.43365014,-1.5482812
AE,246,1,1,-0.3324509,-1.2997943
AE,246,2,2,-1.0143316,-1.7474632
AE,246,3,3,-1.5548763,-1.870672
AE+fsce,0,0,0,0.28837523,1.6683167
AE+fsce,0,1,1,0.7550109,-0.7449188
AE+fsce,0,2,2,1.0809062,-1.5796859
AE+fsce,0,3,3,0.9803139,-2.9380908
AE+fsce,1,0,0,-2.4769142,-0.85128653
AE+fsce,1,1,1,-0.23990141,-1.9156308
AE+fsce,1,2,2,0.11777709,-3.1013083
AE+fsce,1,3,3,-0.23551138,-4.576103
AE+fsce,2,0,0,-1.4531101,-4.2271633
AE+fsce,2,1,1,-0.8444083,-5.181282
AE+fsce,2,2,2,-0.5373949,-5.655056
AE+fsce,2,3,3,-0.3924229,-5.9142947
AE+fsce,3,0,0,-3.2496054,9.685919
AE+fsce,3,1,1,-3.366723,10.124116
AE+fsce,3,2,2,-3.2271392,10.399619
AE+fsce,3,3,3,-2.7997253,10.454564
AE+fsce,4,0,0,-3.4209344,-0.55775225
AE+fsce,4,1,1,-0.693329,-2.8036916
AE+fsce,4,2,2,-1.0375906,-5.0045047
AE+fsce,4,3,3,-0.9785199,-6.059109
AE+fsce,5,0,0,-2.2873223,-2.3641791
AE+fsce,5,1,1,-1.6055543,-4.724806
AE+fsce,5,2,2,-1.3294791,-5.54935
AE+fsce,5,3,3,-0.9355754,-6.0369196
AE+fsce,6,0,0,-1.0975341,-2.1487694
AE+fsce,6,1,1,0.2347297,-2.4451053
AE+fsce,6,2,2,0.4399312,-2.9892075
AE+fsce,6,3,3,0.3761001,-3.7147973
AE+fsce,7,0,0,-1.1463726,0.92393744
AE+fsce,7,1,1,0.09882284,-1.3005936
AE+fsce,7,2,2,0.7552407,-1.945716
AE+fsce,7,3,3,0.6270172,-3.3651266
AE+fsce,8,0,0,-2.346678,-2.8360822
AE+fsce,8,1,1,-1.6503371,-4.4398704
AE+fsce,8,2,2,-1.262404,-5.115725
AE+fsce,8,3,3,-0.9657235,-5.412372
AE+fsce,9,0,0,-1.7939825,-3.0305655
AE+fsce,9,1,1,-0.27086002,-3.433715
AE+fsce,9,2,2,-0.1587106,-4.1678896
AE+fsce,9,3,3,-0.047860052,-4.560236
AE+fsce,10,0,0,-1.041485,0.8081466
AE+fsce,10,1,1,0.2171705,-0.7456279
AE+fsce,10,2,2,-0.509302,-3.8908525
AE+fsce,10,3,3,-1.5524957,-6.0510845
AE+fsce,11,0,0,1.9623239,-3.968412
AE+fsce,11,1,1,1.8825891,-3.7874265
AE+fsce,11,2,2,1.8746738,-3.5703897
AE+fsce,11,3,3,1.8081753,-3.6310804
AE+fsce,12,0,0,-3.3204598,-2.576228
AE+fsce,12,1,1,-2.3505325,-4.747246
AE+fsce,12,2,2,-1.6580793,-5.4667897
AE+fsce,12,3,3,-1.2872616,-5.9632177
AE+fsce,13,0,0,-1.2110233,-2.8005407
AE+fsce,13,1,1,0.19440171,-2.8775504
AE+fsce,13,2,2,0.5010369,-3.1596882
AE+fsce,13,3,3,0.4918372,-3.853341
AE+fsce,14,0,0,-0.009717626,1.6496077
AE+fsce,14,1,1,0.6310218,-1.259002
AE+fsce,14,2,2,-0.7587031,-4.821597
AE+fsce,14,3,3,-1.156757,-6.220004
AE+fsce,15,0,0,-1.3339963,-3.803629
AE+fsce,15,1,1,-0.4439871,-4.513104
AE+fsce,15,2,2,-0.39845133,-5.233952
AE+fsce,15,3,3,-0.22485773,-5.5295973
AE+fsce,16,0,0,-3.9673395,-0.9853743
AE+fsce,16,1,1,-2.1074822,-4.154827
AE+fsce,16,2,2,-1.4845542,-5.3357825
AE+fsce,16,3,3,-1.0687091,-5.894936
AE+fsce,17,0,0,-0.27070305,-2.980002
AE+fsce,17,1,1,0.2927005,-3.1844156
AE+fsce,17,2,2,0.062598035,-4.4149427
AE+fsce,17,3,3,-0.032727342,-5.5705914
AE+fsce,18,0,0,-4.8180246,-1.7736454
AE+fsce,18,1,1,-2.7226853,-5.136216
AE+fsce,18,2,2,-1.7834176,-5.9436755
AE+fsce,18,3,3,-1.170109,-6.417832
AE+fsce,19,0,0,-1.2075776,-5.0557055
AE+fsce,19,1,1,-0.7714103,-5.669114
AE+fsce,19,2,2,-0.49860317,-6.03509
AE+fsce,19,3,3,-0.30201072,-6.2892284
AE+fsce,20,0,0,0.30063042,-1.6848325
AE+fsce,20,1,1,0.8116748,-2.2846022
AE+fsce,20,2,2,1.0951424,-2.3823514
AE+fsce,20,3,3,1.3037084,-2.5255122
AE+fsce,21,0,0,-2.6263373,-5.073203
AE+fsce,21,1,1,-1.6521168,-5.9473166
AE+fsce,21,2,2,-1.0287786,-6.4692144
AE+fsce,21,3,3,-0.5967883,-6.782155
AE+fsce,22,0,0,-2.3785834,-5.1326513
AE+fsce,22,1,1,-1.6845142,-5.7554665
AE+fsce,22,2,2,-1.259155,-6.077505
AE+fsce,22,3,3,-0.9500288,-6.3092318
AE+fsce,23,0,0,-3.200672,-2.2096448
AE+fsce,23,1,1,-2.3356254,-4.157551
AE+fsce,23,2,2,-1.7307369,-5.0770817
AE+fsce,23,3,3,-1.3651948,-5.5368176
AE+fsce,24,0,0,-1.5202036,-3.614718
AE+fsce,24,1,1,-0.4912337,-4.3412395
AE+fsce,24,2,2,-0.5229819,-5.156727
AE+fsce,24,3,3,-0.35672262,-5.453676
AE+fsce,25,0,0,-0.81433403,-4.683084
AE+fsce,25,1,1,-0.27150175,-5.4697776
AE+fsce,25,2,2,-0.029652238,-5.8653135
AE+fsce,25,3,3,0.076477,-6.0921392
AE+fsce,26,0,0,-2.3404152,-2.216627
AE+fsce,26,1,1,-2.1894758,-4.3945775
AE+fsce,26,2,2,-1.7578187,-5.39537
AE+fsce,26,3,3,-1.3535262,-5.91485
AE+fsce,27,0,0,-1.1707077,2.5795786
AE+fsce,27,1,1,0.39593947,-1.1362908
AE+fsce,27,2,2,0.9309843,-1.9066813
AE+fsce,27,3,3,1.0234145,-3.006783
AE+fsce,28,0,0,-4.615114,0.57477087
AE+fsce,28,1,1,-4.2711596,0.9663673
AE+fsce,28,2,2,0.019939559,-3.2201178
AE+fsce,28,3,3,-0.7123142,-5.671478
AE+fsce,29,0,0,0.20943877,-1.619616
AE+fsce,29,1,1,0.7437244,-2.568519
AE+fsce,29,2,2,1.055217,-2.55427
AE+fsce,29,3,3,1.1896088,-2.7280393
AE+fsce,30,0,0,-3.9480042,-0.30515748
AE+fsce,30,1,1,-1.3731292,-1.4062439
AE+fsce,30,2,2,-0.26426348,-3.1837091
AE+fsce,30,3,3,-0.86240256,-5.1314373
AE+fsce,31,0,0,-1.8133729,-4.3228283
AE+fsce,31,1,1,-1.1173989,-5.2175236
AE+fsce,31,2,2,-0.716728,-5.7277946
AE+fsce,31,3,3,-0.44180614,-6.0686717
AE+fsce,32,0,0,-0.962303,-1.5993834
AE+fsce,32,1,1,0.09009422,-2.2257268
AE+fsce,32,2,2,0.5460121,-2.4329946
AE+fsce,32,3,3,0.57204574,-2.9560666
AE+fsce,33,0,0,0.45596233,-2.692652
AE+fsce,33,1,1,0.846349,-2.8216255
AE+fsce,33,2,2,1.1303351,-2.7108219
AE+fsce,33,3,3,1.2688,-2.8706884
AE+fsce,34,0,0,-1.3305733,-3.3605394
AE+fsce,34,1,1,0.18078195,-3.3896399
AE+fsce,34,2,2,0.1774584,-4.1638713
AE+fsce,34,3,3,0.21294323,-4.6561203
AE+fsce,35,0,0,-2.0742092,0.82849485
AE+fsce,35,1,1,-0.032881226,-1.6663305
AE+fsce,35,2,2,0.58112574,-2.3984401
AE+fsce,35,3,3,0.22503991,-4.084205
AE+fsce,36,0,0,-2.3448246,-1.5850767
AE+fsce,36,1,1,-0.5610822,-2.3158972
AE+fsce,36,2,2,-0.43148974,-3.7104905
AE+fsce,36,3,3,-0.5696611,-4.7224507
AE+fsce,37,0,0,-0.7417135,-0.33941314
AE+fsce,37,1,1,0.5267894,-2.0859802
AE+fsce,37,2,2,0.99293846,-2.4345636
AE+fsce,37,3,3,1.0579828,-3.6212378
AE+fsce,38,0,0,-1.9446489,-0.19586456
AE+fsce,38,1,1,0.3569277,-1.3132676
AE+fsce,38,2,2,0.61457485,-2.4253094
AE+fsce,38,3,3,0.30840424,-3.8970864
AE+fsce,39,0,0,2.2645516,-0.020725507
AE+fsce,39,1,1,1.9604359,-1.1420074
AE+fsce,39,2,2,1.8149556,-1.8246661
AE+fsce,39,3,3,1.7656574,-2.220003
AE+fsce,40,0,0,2.2942088,-4.9146104
AE+fsce,40,1,1,2.1677,-4.6934147
AE+fsce,40,2,2,1.994905,-4.64974
AE+fsce,40,3,3,1.8096936,-4.715696
AE+fsce,41,0,0,-1.1696044,2.550639
AE+fsce,41,1,1,0.75742084,-1.5546073
AE+fsce,41,2,2,1.060758,-2.1201487
AE+fsce,41,3,3,1.2789196,-2.6642878
AE+fsce,42,0,0,1.567024,-2.3428214
AE+fsce,42,1,1,1.4778839,-2.7974572
AE+fsce,42,2,2,1.4944695,-2.8318381
AE+fsce,42,3,3,1.5399348,-2.7325037
AE+fsce,43,0,0,-0.5905792,-2.7563376
AE+fsce,43,1,1,0.5361933,-2.8386526
AE+fsce,43,2,2,0.91266733,-2.8306038
AE+fsce,43,3,3,1.0243939,-3.1325905
AE+fsce,44,0,0,-2.4116304,-5.583288
AE+fsce,44,1,1,-1.2342659,-6.5947175
AE+fsce,44,2,2,-0.5482094,-7.064089
AE+fsce,44,3,3,-0.14605908,-7.292854
AE+fsce,45,0,0,0.5525347,1.3371873
AE+fsce,45,1,1,0.91851085,-0.7523101
AE+fsce,45,2,2,1.1744851,-1.6316601
AE+fsce,45,3,3,1.5230752,-1.9565698
AE+fsce,46,0,0,-1.8388273,0.858905
AE+fsce,46,1,1,0.066023834,-1.8601817
AE+fsce,46,2,2,-0.8152028,-4.6765714
AE+fsce,46,3,3,-1.1374263,-5.949886
AE+fsce,47,0,0,1.5128752,3.19338
AE+fsce,47,1,1,1.6429994,1.143229
AE+fsce,47,2,2,1.9675952,-0.28667337
AE+fsce,47,3,3,2.5238197,-1.0343425
AE+fsce,48,0,0,-1.1471375,1.3562835
AE+fsce,48,1,1,0.1115145,-1.1468219
AE+fsce,48,2,2,-0.88964283,-4.507795
AE+fsce,48,3,3,-1.4378572,-6.0534015
AE+fsce,49,0,0,-1.7476671,1.6762528
AE+fsce,49,1,1,0.096749194,-1.3329177
AE+fsce,49,2,2,0.85028857,-1.9740505
AE+fsce,49,3,3,0.67804843,-3.6153831
AE+fsce,50,0,0,-1.4321094,-0.89173436
AE+fsce,50,1,1,-1.1289968,-2.860681
AE+fsce,50,2,2,-1.516119,-5.0189867
AE+fsce,50,3,3,-1.5566343,-6.0204935
AE+fsce,51,0,0,-5.5546737,-0.74280435
AE+fsce,51,1,1,-3.677829,-5.0988755
AE+fsce,51,2,2,-2.2152812,-5.9265423
AE+fsce,51,3,3,-1.3972448,-6.543031
AE+fsce,52,0,0,-1.4364004,-1.6135468
AE+fsce,52,1,1,-0.5151436,-3.744154
AE+fsce,52,2,2,-0.7037679,-5.0161176
AE+fsce,52,3,3,-0.57457095,-5.8049173
AE+fsce,53,0,0,-2.5731537,1.581542
AE+fsce,53,1,1,0.010868264,-1.2275544
AE+fsce,53,2,2,0.71597534,-2.1643276
AE+fsce,53,3,3,0.05907021,-4.55848
AE+fsce,54,0,0,-1.9936229,-1.5399779
AE+fsce,54,1,1,-0.43338388,-1.9956312
AE+fsce,54,2,2,-0.12641026,-3.0829039
AE+fsce,54,3,3,-0.24718758,-4.1072407
AE+fsce,55,0,0,-2.8602712,-0.4165483
AE+fsce,55,1,1,-0.26716784,-2.1288414
AE+fsce,55,2,2,-0.25585723,-3.7387812
AE+fsce,55,3,3,-0.61522645,-5.0939293
AE+fsce,56,0,0,-3.0495763,0.345511
AE+fsce,56,1,1,-0.27048957,-1.2224973
AE+fsce,56,2,2,0.40913358,-2.434962
AE+fsce,56,3,3,-0.32693347,-4.724079
AE+fsce,57,0,0,-0.44216457,2.33988
AE+fsce,57,1,1,0.43594977,-0.63453555
AE+fsce,57,2,2,0.96268183,-1.611097
AE+fsce,57,3,3,1.1850682,-2.6336925
AE+fsce,58,0,0,-3.0052998,2.0664282
AE+fsce,58,1,1,-0.13548996,-1.7454262
AE+fsce,58,2,2,0.40351138,-2.8722916
