patch_id,category,amount,dist_before,dist_after,delta
477,Dining and Drinking,2,2.1321118154511636,2.1432052570397637,0.01109344158860015
479,Dining and Drinking,2,2.138775204135044,2.1476416243010092,0.008866420165965394
480,Dining and Drinking,2,2.483960893391843,2.4281745461068347,-0.0557863472850082
482,Dining and Drinking,2,3.8839113941725136,3.6990779250766948,-0.18483346909581888
493,Dining and Drinking,2,1.9135199443045816,1.9174553622529518,0.003935417948370157
497,Dining and Drinking,2,4.758933337903189,4.717742394238088,-0.04119094366510101
505,Dining and Drinking,2,1.9597212830787845,1.850267846378429,-0.10945343670035546
506,Dining and Drinking,2,1.9378622979046658,1.9575247950797667,0.019662497175100935
513,Dining and Drinking,2,2.096810722918748,2.070321264562507,-0.02648945835624117
514,Dining and Drinking,2,3.825709698657322,3.43673507041713,-0.388974628240192
519,Dining and Drinking,2,3.971603924318419,4.188317803595866,0.21671387927744679
523,Dining and Drinking,2,3.626152898246049,3.6503285531599174,0.024175654913868527
