z1,z2,cluster_before,cluster_after
1.5935829877853394,-4.5102152824401855,1,1
-4.106876850128174,-1.0377235412597656,3,3
0.3735595941543579,0.4875885248184204,3,7
-2.5397627353668213,1.945488691329956,5,5
0.13799390196800232,-2.037902593612671,0,1
-2.94214129447937,2.146277904510498,2,2
-1.3283923864364624,-4.290571212768555,7,7
-0.7409471273422241,-1.975075602531433,2,2
1.5662870407104492,1.053733468055725,3,3
-5.125378131866455,0.5331286787986755,4,3
-0.8904592990875244,1.1021651029586792,4,3
-0.7602955102920532,0.5783803462982178,4,6
-1.903067946434021,2.3255324363708496,5,2
-1.866803526878357,-3.7830512523651123,7,7
-3.150979995727539,0.8407531976699829,7,2
-1.8947116136550903,3.579030752182007,3,2
-0.6696165800094604,-0.3368363380432129,2,3
-1.459999442100525,-2.4976885318756104,2,2
-2.6046102046966553,-3.713451862335205,0,0
-0.9514289498329163,1.202876329421997,4,6
-2.015000343322754,1.75116765499115,2,2
0.7235477566719055,-2.9928040504455566,2,1
-0.19348445534706116,-0.6135520935058594,4,6
-4.102475643157959,1.6848863363265991,5,5
-1.3924559354782104,0.15372234582901,4,6
-0.40016016364097595,-1.497314214706421,2,2
-1.6621594429016113,-1.6043777465820312,2,3
-1.3079792261123657,3.791613817214966,6,5
-1.4682523012161255,2.8865411281585693,6,3
1.8255953788757324,-3.7591910362243652,2,1
-0.36821073293685913,-2.184705972671509,2,2
2.074120044708252,-4.3231940269470215,1,2
1.3967268466949463,-5.488119602203369,7,1
-1.1072362661361694,-4.204593181610107,7,7
-2.3997275829315186,1.6789114475250244,7,2
-0.93184894323349,-0.5229172110557556,2,6
0.7439900636672974,-4.8929548263549805,2,1
0.8186334371566772,-5.3847880363464355,2,3
1.0874953269958496,-5.9833855628967285,2,3
-0.12835970520973206,-0.3388992249965668,4,6
-1.848555326461792,0.01332167163491249,7,7
1.3906806707382202,-4.379396915435791,0,2
1.7502923011779785,-4.815767765045166,2,1
-1.1472594738006592,2.5508806705474854,6,5
-0.1988549679517746,-3.072855234146118,2,2
0.7387570142745972,-0.1762048304080963,7,7
1.003603219985962,-1.090221643447876,7,3
-2.11134934425354,3.164005994796753,5,5
-1.1527366638183594,-3.3662021160125732,7,2
0.1875765025615692,-4.552682399749756,2,1
-3.0118446350097656,-1.2380067110061646,7,3
-2.5769829750061035,-0.7764381170272827,7,7
-0.43419864773750305,-1.9180431365966797,2,2
-1.8988063335418701,-0.6398932933807373,7,2
-2.663043737411499,1.8560024499893188,2,2
0.4628945589065552,1.2787175178527832,2,2
0.6857817769050598,0.35359811782836914,7,2
-0.4471331238746643,2.4205405712127686,6,6
-1.0318454504013062,2.083216905593872,5,0
-2.514378547668457,-0.8264200687408447,7,3
-2.355526924133301,3.9588050842285156,5,5
-1.8840442895889282,1.5568739175796509,5,5
-1.4655011892318726,-3.9126064777374268,0,0
-1.8946428298950195,-2.3812406063079834,7,2
-1.0744779109954834,-1.0878772735595703,2,2
0.9440980553627014,-3.450629234313965,0,1
-3.50109601020813,2.1969730854034424,5,5
0.8637037873268127,-5.992594242095947,7,1
-0.8735905885696411,2.804227590560913,6,2
-0.31894224882125854,-4.938913345336914,0,1
-0.528738796710968,-0.9249197244644165,0,2
-4.14801549911499,-1.2056087255477905,3,4
0.5902145504951477,-1.542837142944336,7,7
-2.2653861045837402,-1.780261516571045,7,7
2.4499144554138184,-4.388077259063721,1,2
-2.2395730018615723,1.0780853033065796,5,3
-2.003169059753418,-0.10200091451406479,7,7
-2.0646729469299316,-0.05172985419631004,4,4
1.1336390972137451,-1.0078701972961426,3,0
1.2107094526290894,-1.260325312614441,1,3
0.823462724685669,-3.2395777702331543,1,2
-1.1513906717300415,-4.7898054122924805,0,1
0.6469124555587769,-3.591252326965332,0,0
-0.9915938377380371,2.854192018508911,7,2
-1.5544689893722534,-2.77964186668396,0,0
-3.1188769340515137,3.8642187118530273,5,3
-2.7257370948791504,-1.133334994316101,7,3
-0.27800843119621277,-1.1988157033920288,7,2
-1.5769357681274414,-4.042160511016846,0,0
-2.862215280532837,0.8801329731941223,7,7
2.017293930053711,-3.5051474571228027,1,1
0.9350605010986328,-0.6688232421875,3,2
-4.454251289367676,-1.2012898921966553,3,7
-2.368065595626831,-4.521562576293945,0,0
-1.874418020248413,-3.739619731903076,7,7
1.3544089794158936,-1.9533216953277588,1,2
1.8162096738815308,-0.594517171382904,6,3
2.155867099761963,-5.010541915893555,1,0
0.2745065987110138,-4.370412349700928,2,2
-1.1270860433578491,-1.1780850887298584,2,3
-3.1155612468719482,0.6964249610900879,7,3
2.020808219909668,-4.58425235748291,1,1
1.0732505321502686,-5.4381232261657715,0,1
-2.0060293674468994,1.8673361539840698,2,2
-0.36427879333496094,1.693176031112671,6,5
-1.1824105978012085,1.1012382507324219,5,5
-1.8689517974853516,0.14044545590877533,7,7
-1.6773368120193481,0.20469048619270325,7,7
0.7177535891532898,-1.5697715282440186,0,2
1.3959330320358276,-3.089672327041626,1,3
0.6824890375137329,-3.804694414138794,0,0
-3.4015884399414062,-0.6206732988357544,3,3
1.7627696990966797,-3.7751119136810303,2,1
-0.8362486362457275,-2.557180643081665,2,3
-1.798710823059082,2.4871459007263184,7,2
-2.3709936141967773,-2.0332565307617188,0,2
-2.958810329437256,-0.11302033811807632,7,3
0.7507449388504028,-0.9361578822135925,7,2
-2.3555691242218018,2.5499627590179443,2,3
-2.7444820404052734,-1.2912123203277588,7,3
-1.6418488025665283,2.6036319732666016,6,2
-2.2088444232940674,1.8715367317199707,7,2
-1.8065768480300903,2.1351280212402344,5,5
-2.5134801864624023,2.241121768951416,5,5
-1.7803668975830078,2.9365952014923096,6,3
1.535157322883606,-2.3111681938171387,7,1
1.1705186367034912,-4.605032444000244,2,2
1.9282596111297607,-4.429661273956299,1,1
1.7414801120758057,-5.105480194091797,0,1
-0.4729022979736328,1.1244217157363892,6,2
-3.2996692657470703,-0.991269052028656,7,4
-2.4934144020080566,2.124297618865967,5,2
0.26174378395080566,-2.88896107673645,0,2
-0.6849876046180725,-3.2864646911621094,2,2
-0.7184920310974121,1.5393767356872559,5,5
-2.653970241546631,2.5781922340393066,5,5
1.1747961044311523,-4.388164520263672,0,1
2.3724122047424316,-4.488269805908203,1,1
0.4340033233165741,-0.503787636756897,2,3
-1.0460823774337769,-1.1709648370742798,2,2
-2.7330265045166016,-1.9006339311599731,7,7
-0.7543666958808899,-1.649301290512085,2,2
-0.9713963270187378,3.7846572399139404,6,5
-1.1035183668136597,2.994825601577759,6,5
-0.2779960632324219,-3.2272965908050537,2,2
-1.5009243488311768,-2.2276687622070312,2,3
-1.6965254545211792,-1.4029700756072998,2,4
-0.6325648427009583,-4.624410152435303,7,7
-0.781722903251648,-2.588073968887329,2,3
-0.4881148636341095,-3.0263783931732178,2,2
-1.2866007089614868,2.575563669204712,2,2
0.7392518520355225,-5.105904579162598,2,2
-2.2773327827453613,1.9245046377182007,5,5
-3.105971336364746,4.520100116729736,5,5
-3.5012474060058594,-0.5756980180740356,6,3
-3.1958014965057373,3.7553818225860596,5,5
-3.2936227321624756,-1.4849611520767212,7,2
-1.2357181310653687,-2.4390695095062256,2,2
-1.5083674192428589,2.0482265949249268,5,5
0.9674128293991089,-0.9732689261436462,7,7
-2.734027147293091,1.7093040943145752,6,3
-2.2157368659973145,0.6304643750190735,7,3
-1.4085692167282104,3.551845073699951,6,3
-3.3070151805877686,-0.4289771318435669,7,4
-2.41408371925354,-2.2092227935791016,7,2
-2.377164602279663,1.957911729812622,5,1
-3.8024892807006836,0.4021414518356323,5,3
-2.307352066040039,-1.1106902360916138,7,3
1.538907766342163,-3.581023693084717,2,1
-2.0094432830810547,-2.424652338027954,7,7
-1.914055585861206,-2.095769166946411,4,1
2.9267218112945557,-4.7332444190979,1,1
-2.4047608375549316,-0.14418964087963104,7,7
1.1850683689117432,-2.194289207458496,1,3
1.490191102027893,-4.7125701904296875,1,2
-1.4284288883209229,-2.9347894191741943,2,2
-0.684840202331543,-1.4343245029449463,2,2
-4.122469902038574,0.41855013370513916,7,3
-1.8670202493667603,1.7337192296981812,2,2
-2.9625394344329834,2.6230030059814453,5,3
-1.4255661964416504,2.3327796459198,5,3
-1.1527366638183594,-3.3662021160125732,7,2
-1.8224983215332031,0.2796627879142761,7,7
0.13867901265621185,-2.5496389865875244,2,3
1.022011160850525,-4.410738468170166,7,2
-2.590256690979004,-1.4799392223358154,2,3
-2.881089210510254,2.181562900543213,5,5
-2.3029448986053467,-3.528524875640869,7,3
-1.70205557346344,-2.7694530487060547,0,1
0.8083612322807312,-4.472720146179199,2,2
-0.963329017162323,-3.340271472930908,2,2
-3.364368200302124,-0.27438440918922424,0,4
-1.983672022819519,1.8037915229797363,5,2
0.6010196805000305,-4.440894603729248,2,2
1.4720388650894165,-5.179590225219727,2,1
-3.3667070865631104,3.4644956588745117,5,5
-2.3029448986053467,-3.528524875640869,7,3
1.0304433107376099,-0.8121793866157532,6,2
2.747983932495117,-4.806136131286621,1,1
0.6229886412620544,-1.3847981691360474,2,2
-6.6673502922058105,1.0588951110839844,4,6
-3.831746816635132,3.268061637878418,5,5
1.085000991821289,-1.991507887840271,7,3
-2.154819965362549,-2.0321502685546875,7,3
-5.171045780181885,0.05554237589240074,4,7
-3.3532140254974365,-1.6294944286346436,7,7
-0.3670641779899597,-0.1610991209745407,4,3
0.6677052974700928,-3.3957035541534424,2,1
0.24806931614875793,-2.45913028717041,0,1
0.023257851600646973,-4.4353790283203125,2,1
-2.8668642044067383,1.4775878190994263,7,2
-0.7223169207572937,-1.516350507736206,2,2
0.7117206454277039,-2.472135066986084,2,2
-3.331092357635498,4.377397537231445,5,5
-7.0333170890808105,1.1896226406097412,4,6
-3.0818145275115967,3.4842348098754883,5,5
1.584132432937622,-4.128725051879883,3,1
1.673995852470398,-5.884243965148926,2,1
-0.9541435241699219,1.1272447109222412,4,3
-4.778955459594727,1.010015606880188,0,0
-0.7223169207572937,-1.516350507736206,2,2
-2.931104898452759,-1.894433617591858,7,2
-0.345357745885849,-1.8741461038589478,0,2
-0.2796187698841095,0.4576132595539093,0,6
-3.370551586151123,0.48800843954086304,7,4
2.382643222808838,-7.898624420166016,6,5
-5.51776647567749,0.8279209136962891,4,6
-1.3181812763214111,-2.9518978595733643,2,2
-4.45392370223999,2.0399770736694336,5,3
-2.162729263305664,-4.1697821617126465,0,0
-1.1472750902175903,-3.174880027770996,7,2
0.330949991941452,-4.962493419647217,2,1
0.5396389365196228,-3.375831365585327,2,1
1.4839905500411987,-4.941274642944336,2,1
1.4208414554595947,-5.267013072967529,2,1
1.5684837102890015,-3.7161457538604736,7,1
1.5487552881240845,-4.526123523712158,1,1
-1.8772732019424438,-1.2631586790084839,0,2
-3.776672601699829,-0.00675335293635726,7,2
-1.3896708488464355,-0.4890405833721161,4,6
-3.9555156230926514,3.792160987854004,5,5
-3.3254570960998535,-1.5445276498794556,7,7
0.818922758102417,-1.9430139064788818,7,7
0.5368404984474182,-4.559576034545898,2,1
1.2923616170883179,-3.239616632461548,0,3
2.857059955596924,-4.8225884437561035,1,1
2.5890579223632812,-3.839859962463379,1,1
1.6775494813919067,-6.238715648651123,7,1
-1.931928277015686,-1.0172951221466064,7,2
1.248152256011963,-1.0503395795822144,2,2
1.3550426959991455,-3.730630874633789,7,3
3.314149856567383,-5.03314733505249,1,1
1.5302799940109253,-2.897756338119507,1,3
-1.2821111679077148,3.443794012069702,6,3
1.0924838781356812,-2.6531293392181396,7,1
-0.5664216876029968,2.1011524200439453,6,5
1.1394109725952148,-2.689471960067749,7,1
0.5418282747268677,-3.760084390640259,0,0
-3.625730037689209,0.24848541617393494,5,4
1.3616893291473389,-5.784674644470215,0,1
-1.3869019746780396,3.9340922832489014,6,5
-1.3124150037765503,2.094683885574341,5,5
0.6707981824874878,-4.01768684387207,2,1
-1.3421025276184082,-3.469465494155884,7,7
0.9678520560264587,-5.5270819664001465,2,1
-3.463839054107666,1.4911704063415527,2,2
1.1190005540847778,0.3720356225967407,6,2
-3.239565372467041,3.350440502166748,5,5
-3.9982810020446777,0.8907116651535034,5,4
1.219797134399414,-3.220874071121216,0,4
-0.04724274203181267,-1.6046953201293945,2,4
1.3248531818389893,-5.598165035247803,0,1
-2.122664451599121,2.28429913520813,2,2
1.2912989854812622,-3.7281126976013184,2,1
2.3877944946289062,-5.297049045562744,1,1
1.4208414554595947,-5.267013072967529,2,1
0.9356825947761536,-2.3596510887145996,0,3
0.7685664296150208,-1.1758841276168823,7,3
-0.3670641779899597,-0.1610991209745407,4,3
-0.5356004238128662,-2.5785770416259766,2,2
1.9880391359329224,-0.8482996821403503,1,2
1.645676851272583,-4.817968368530273,2,1
-4.17903995513916,0.8315846920013428,2,2
-2.021807909011841,-1.1553351879119873,7,7
-3.1427841186523438,0.6250162720680237,7,3
0.9832202196121216,0.4446486532688141,6,3
0.3989794850349426,-2.7904324531555176,0,0
-0.1578727811574936,0.08722622692584991,4,3
1.1465163230895996,-2.8801872730255127,0,0
0.9622271060943604,-3.312459707260132,0,0
-1.7835261821746826,-4.027323246002197,7,7
1.2059569358825684,-4.596742153167725,0,2
0.40560874342918396,-3.521496534347534,2,2
2.2630956172943115,-4.334964275360107,1,1
-1.5871583223342896,2.681135892868042,6,4
-1.3969106674194336,-0.8643141388893127,0,3
1.0495216846466064,-2.919769048690796,1,0
1.0676336288452148,-0.267766535282135,6,2
1.000586748123169,-1.457284688949585,1,2
-0.6480423808097839,-4.149989604949951,7,7
-3.9152469635009766,0.829417884349823,2,2
-1.3061927556991577,1.3274266719818115,5,5
-2.483029365539551,0.16093884408473969,7,7
-0.4567774832248688,-0.9432041645050049,0,2
1.4440103769302368,-1.9275760650634766,1,2
1.1513577699661255,-2.5187315940856934,3,1
0.5366771221160889,-3.059584379196167,0,1
1.4645756483078003,-3.580597400665283,1,0
2.088416337966919,-4.226461887359619,1,1
-2.0812315940856934,2.1650664806365967,2,1
1.0762280225753784,-0.005529577378183603,6,3
-2.4944355487823486,0.1635647863149643,7,4
-2.3439414501190186,-0.4494006037712097,4,3
-4.083806991577148,0.39469024538993835,4,3
-1.7448301315307617,-1.6742361783981323,2,4
-1.859718918800354,-1.5491492748260498,2,4
-2.42213773727417,-1.6733734607696533,7,2
-3.1869122982025146,-0.24853229522705078,7,3
-6.7764692306518555,1.1040828227996826,4,6
-4.958335876464844,0.48495641350746155,4,3
-5.226174354553223,0.3985646367073059,4,6
-2.7381880283355713,0.8120900988578796,7,7
0.40383002161979675,0.2836214303970337,3,3
1.175510048866272,-1.4679044485092163,1,2
0.26361382007598877,0.7942359447479248,7,6
-0.07241064310073853,1.2584322690963745,4,6
1.047973871231079,2.2596704959869385,3,0
1.1179958581924438,0.6046302318572998,3,0
-1.8732991218566895,4.22909688949585,6,5
-4.084597110748291,3.0798022747039795,5,0
-2.4847631454467773,0.736187219619751,7,7
-2.3082079887390137,-2.5553746223449707,7,7
-1.3462737798690796,-1.118133306503296,0,3
-0.06607209891080856,0.8563457131385803,4,6
-3.0219147205352783,1.6063953638076782,5,3
-2.504460573196411,-2.071892499923706,7,7
-0.49888288974761963,-0.5812646746635437,4,6
-1.7946150302886963,0.051059022545814514,7,7
0.9785740375518799,-0.08910655975341797,3,6
-4.339300632476807,1.5522924661636353,5,5
0.6706169247627258,1.6467560529708862,7,3
0.8306143283843994,-0.24543236196041107,3,7
-0.5012993812561035,1.4475452899932861,5,6
0.4917823076248169,0.3760386109352112,0,3
1.2306441068649292,-0.5064199566841125,1,2
1.0214195251464844,1.2374950647354126,6,3
0.21810075640678406,-3.6463849544525146,2,2
-1.4772675037384033,2.2666430473327637,5,5
-4.645359516143799,-1.128660798072815,6,4
1.5012433528900146,0.04123001545667648,6,2
-0.11436478048563004,-2.3624911308288574,2,3
-0.8721206188201904,-3.9160315990448,7,2
-0.5916996002197266,-0.05881892889738083,2,6
0.04478977620601654,-0.7452603578567505,4,6
2.0371713638305664,-3.6806130409240723,2,2
-2.614116668701172,2.278470516204834,0,3
1.335180640220642,-5.248325824737549,2,1
-0.9878055453300476,3.31701922416687,6,2
0.9981303811073303,1.685526728630066,6,3
0.5420105457305908,-0.20752184092998505,3,3
1.084421992301941,-2.8600029945373535,7,2
0.26580557227134705,1.4209582805633545,2,6
0.08280204236507416,-3.1666204929351807,0,2
1.5964704751968384,-6.792116641998291,5,5
-3.109722137451172,0.8174206018447876,0,3
-0.8725287318229675,1.4708012342453003,5,5
-2.772348165512085,3.6550326347351074,5,5
-1.852686882019043,3.304030179977417,6,3
-0.7630165219306946,-2.5801987648010254,2,3
0.9363698959350586,-2.920043468475342,2,1
-2.046536445617676,-1.5998952388763428,7,2
-1.8233776092529297,3.5540554523468018,5,5
-2.850979804992676,-1.5114632844924927,3,2
0.6765797138214111,0.9716179966926575,3,3
0.13054123520851135,0.5502515435218811,0,6
1.1980949640274048,0.1430710256099701,3,7
-1.4090125560760498,-1.318357229232788,2,2
-1.2346843481063843,1.1252385377883911,4,6
-1.6661313772201538,5.319833755493164,6,5
-2.220648765563965,2.638218402862549,5,5
0.8978900909423828,0.05351709574460983,6,3
-2.6735787391662598,1.3259247541427612,5,2
-2.8172943592071533,0.7260229587554932,5,7
-1.834782361984253,-4.073212146759033,0,0
-4.545760154724121,5.1775593757629395,5,4
0.8625369071960449,-5.388055324554443,2,1
-2.5354297161102295,3.1555705070495605,5,5
1.1181408166885376,-2.9312031269073486,0,1
0.13366299867630005,-3.5212252140045166,2,2
0.30470210313796997,-0.3247179687023163,7,6
0.8123517036437988,-0.9727672934532166,7,2
-0.581376850605011,-0.7767763137817383,0,2
-2.079474449157715,-0.03292913734912872,7,7
-1.7537935972213745,1.6362837553024292,5,2
-0.7276442646980286,1.806863784790039,6,5
-1.5876353979110718,5.632235527038574,6,5
-2.6343703269958496,-0.3628755807876587,4,4
-1.4108672142028809,-2.1515729427337646,2,2
-1.541309118270874,-3.0924227237701416,7,2
-3.1491503715515137,5.008865833282471,5,5
-1.8799805641174316,-1.621543288230896,2,3
0.7966779470443726,-5.258347511291504,0,0
-0.45767083764076233,-1.3067315816879272,2,2
-2.407144546508789,-3.8967666625976562,0,0
0.43539199233055115,-2.3423168659210205,7,2
-3.0700807571411133,4.866116523742676,5,5
1.5812196731567383,0.2696084678173065,6,6
0.17052951455116272,2.1865732669830322,6,5
1.2199660539627075,-0.511838972568512,2,2
-1.678980827331543,2.7177340984344482,6,2
-3.2117936611175537,0.3541981875896454,5,3
0.21338771283626556,-4.120534896850586,2,2
-2.4119908809661865,1.4533987045288086,7,2
0.2629918158054352,-4.3085432052612305,2,2
-3.592479944229126,4.4723124504089355,5,5
-1.5140987634658813,-2.7854089736938477,7,2
-1.6194730997085571,2.1736085414886475,5,5
-0.4347352981567383,-4.850283622741699,7,7
1.205701231956482,-0.06561257690191269,6,2
0.16094253957271576,-5.4765753746032715,7,3
1.3278390169143677,-2.4724438190460205,2,2
1.1548324823379517,-5.740190029144287,2,1
-1.0384221076965332,1.429710865020752,5,0
0.6217924952507019,1.9863576889038086,6,6
0.583153247833252,1.1744673252105713,3,7
-4.367680549621582,0.7884726524353027,0,3
-1.0789291858673096,-1.561295747756958,2,3
0.8279698491096497,0.256272554397583,6,2
-0.7223169207572937,-1.516350507736206,2,2
-0.7900550365447998,3.2595486640930176,6,7
2.0327906608581543,-4.737458229064941,1,1
2.1610560417175293,-7.277586460113525,6,1
-0.9078364968299866,-4.221449851989746,7,7
1.00363028049469,-6.601995468139648,2,2
2.370150089263916,-5.191916465759277,1,1
2.077967643737793,-7.161386013031006,3,1
2.3226380348205566,-7.132109642028809,1,1
1.3180679082870483,-1.812450885772705,1,1
-2.4221794605255127,2.039823293685913,2,3
0.6578403115272522,-1.5585377216339111,0,3
1.57729971408844,2.6210036277770996,3,6
1.7357577085494995,2.412761926651001,3,6
1.4591628313064575,1.551288366317749,3,6
1.909547209739685,1.5976911783218384,3,6
1.7630501985549927,0.3615437150001526,3,6
0.4376821219921112,0.6317024230957031,3,6
-2.6370456218719482,4.142267227172852,5,5
-1.4301600456237793,2.070500373840332,5,2
-1.300685167312622,2.3947622776031494,5,3
0.8831091523170471,-2.51717472076416,0,3
0.716947078704834,-2.0132389068603516,2,1
0.15762969851493835,-3.6195244789123535,2,2
-1.0021957159042358,-3.4825093746185303,7,1
0.8696507215499878,1.064916729927063,3,0
1.8001091480255127,1.6177726984024048,3,0
-5.597255229949951,-0.18612125515937805,3,6
1.2659902572631836,1.0216128826141357,3,3
1.695526123046875,2.341177463531494,3,0
0.7077265381813049,0.8744921684265137,7,6
0.43170610070228577,-0.24022439122200012,4,3
0.2597857713699341,-2.584368944168091,0,1
-0.528538703918457,-3.4089643955230713,2,2
0.6171360015869141,-4.001021862030029,0,2
1.142181634902954,-4.5120368003845215,2,1
-0.5946720838546753,-4.500422954559326,7,1
-0.7547059059143066,-1.389945149421692,2,2
-3.1787304878234863,-0.10655882954597473,7,3
0.18238182365894318,-0.9790381789207458,4,6
-0.9122902750968933,3.9357688426971436,6,5
-3.156299352645874,-2.1115670204162598,3,7
-4.073511600494385,-1.3019145727157593,3,3
-1.3133686780929565,2.0367696285247803,5,5
0.8726143836975098,-1.4965527057647705,2,3
1.830898404121399,-1.9002182483673096,6,1
1.1084365844726562,-2.9552714824676514,0,0
0.02200673334300518,0.8514397144317627,0,6
-2.4852004051208496,2.993943214416504,5,5
-1.582078456878662,1.2114166021347046,5,5
-1.325734257698059,1.6560527086257935,5,5
2.3662686347961426,-1.7017970085144043,6,2
-0.037920668721199036,3.210108757019043,6,5
1.5757495164871216,-0.0037353334482759237,3,2
-3.787820816040039,-0.9570125341415405,3,4
0.6940833926200867,-0.5468535423278809,3,3
-1.5474933385849,3.457578420639038,6,5
1.2814651727676392,0.5219309329986572,1,6
0.9897752404212952,0.6522244811058044,1,6
1.957520604133606,-1.7461639642715454,1,1
-1.2883812189102173,2.783639669418335,6,5
-1.826540470123291,-1.6386109590530396,2,3
0.7295420169830322,0.7360368371009827,7,3
0.655731737613678,1.6607539653778076,3,6
-1.8396692276000977,-2.374971866607666,7,2
-2.974785089492798,3.127284288406372,5,3
0.921392560005188,-0.1923856884241104,6,3
2.5239033699035645,-3.3826701641082764,1,1
0.9650102257728577,-1.4171136617660522,3,7
0.4873376488685608,-3.603339195251465,0,2
1.3438113927841187,-4.437350749969482,2,1
0.2921386957168579,0.5183566212654114,2,2
1.8658080101013184,-2.7506377696990967,2,1
1.731082797050476,-4.416544437408447,2,1
2.0604400634765625,-1.7296198606491089,1,2
-1.8749982118606567,2.42061448097229,5,5
-3.107637643814087,3.5688273906707764,5,5
-0.29034551978111267,1.0108236074447632,4,6
0.7968464493751526,-1.6554770469665527,3,7
1.031671404838562,-3.6898951530456543,0,0
-2.555356025695801,2.176889419555664,2,3
-2.0998082160949707,3.6247310638427734,6,4
-1.8586000204086304,3.3581244945526123,5,5
-2.6746671199798584,4.909271240234375,5,4
-2.626558780670166,2.727644205093384,5,5
-1.4555119276046753,-2.22121524810791,2,2
-2.318610191345215,2.1006243228912354,5,2
-3.0935075283050537,4.788957118988037,5,5
-2.9248604774475098,2.625457286834717,5,5
0.13362781703472137,-4.642099380493164,2,1
-3.139732599258423,1.0445131063461304,5,3
-1.5584503412246704,1.0030447244644165,5,5
-3.1973929405212402,1.5659120082855225,2,3
-0.1493651568889618,-3.860758066177368,2,2
-1.1192517280578613,-3.1612510681152344,7,2
1.0908890962600708,-4.7754106521606445,7,1
-3.074791669845581,3.805938959121704,5,5
-2.3001341819763184,-2.820458173751831,7,7
-1.5341320037841797,-2.839576005935669,7,2
-2.7285163402557373,1.8323843479156494,0,2
-2.990649938583374,2.934375762939453,5,5
-1.286096453666687,1.1913065910339355,5,5
-1.0899269580841064,-2.8416528701782227,2,2
0.7341487407684326,-1.3523976802825928,7,3
-0.18656541407108307,-2.701963424682617,2,2
-0.7856137156486511,-2.3458824157714844,2,2
-1.7948298454284668,4.221777439117432,6,5
-1.931807518005371,-2.3750381469726562,7,2
1.856930136680603,-4.854028701782227,2,1
-3.786608934402466,4.894287109375,5,5
-3.8906774520874023,2.3213295936584473,5,3
0.4781067967414856,-1.4648165702819824,2,1
-1.7198021411895752,2.427993059158325,5,2
-2.8696093559265137,3.9142277240753174,5,5
-0.9216395020484924,3.349841356277466,6,5
-2.9879908561706543,4.350058078765869,5,5
-1.101269245147705,1.0235435962677002,4,3
-2.252811908721924,-1.8163719177246094,7,3
-0.27525874972343445,-2.5411994457244873,0,2
0.018976733088493347,0.9136946201324463,0,0
-2.9689207077026367,1.7832967042922974,2,2
-2.7830777168273926,1.7107250690460205,2,2
0.7549686431884766,0.5059496164321899,3,3
-2.167701482772827,2.3249120712280273,5,2
-1.3050673007965088,-1.7774686813354492,2,2
1.0081313848495483,-5.742079257965088,7,1
-0.6924690008163452,-4.335542678833008,0,1
-2.8695907592773438,3.054382562637329,5,5
-0.7567759156227112,-2.138303279876709,2,2
-2.3763725757598877,1.036655068397522,5,5
-0.7223169207572937,-1.516350507736206,2,2
-2.353828191757202,2.0444891452789307,2,2
-2.48753023147583,1.0177826881408691,5,7
0.2470967173576355,-4.245573997497559,2,2
-2.8306121826171875,-2.0308706760406494,7,2
-0.7065631151199341,0.15378588438034058,4,6
0.21810075640678406,-3.6463849544525146,2,2
-0.6258659362792969,-0.7349472641944885,2,2
0.8316953778266907,-4.516541004180908,0,1
0.1237054094672203,-3.1330058574676514,2,2
0.9460489749908447,-2.640920877456665,7,3
-0.4881148636341095,-3.0263783931732178,2,2
-2.205702066421509,2.334824800491333,5,5
-1.1093714237213135,1.129089593887329,5,5
-0.8854086399078369,1.2946581840515137,4,3
-0.3705293834209442,-1.4626219272613525,0,2
0.755773663520813,-5.114736557006836,2,1
-1.3410732746124268,2.928541421890259,6,3
-0.345357745885849,-1.8741461038589478,0,2
-1.5807721614837646,1.0420849323272705,5,5
-1.4731379747390747,1.163622260093689,5,5
-1.6531753540039062,3.3134236335754395,5,5
-0.5704496502876282,2.7193517684936523,6,2
-4.807306289672852,-0.5211230516433716,6,4
1.6133064031600952,1.0729602575302124,6,3
1.3900641202926636,-4.156647205352783,2,1
0.889683187007904,0.6309486031532288,6,6
-0.49055519700050354,3.7456023693084717,6,3
-0.09683018922805786,0.6725481152534485,0,0
-2.708934783935547,1.9004405736923218,2,3
0.12088809162378311,2.2399914264678955,6,5
-3.4459426403045654,2.101886510848999,5,3
0.7659292817115784,-2.874790906906128,7,1
-1.9496276378631592,1.8583588600158691,5,5
0.8254088759422302,-2.3748254776000977,0,3
-0.3848990499973297,-0.852288007736206,0,2
-1.725609302520752,-3.304619550704956,7,7
-0.6526167392730713,0.3893148601055145,4,6
-2.0099546909332275,-1.0412309169769287,7,7
-0.7190361022949219,-1.496766209602356,2,2
-0.48443636298179626,1.979937195777893,6,6
-1.4623441696166992,1.2615718841552734,2,2
-3.357839822769165,3.993769407272339,5,5
-0.3307664394378662,0.922616720199585,4,6
-0.8156611323356628,1.1602346897125244,4,3
0.36791321635246277,-3.0024561882019043,2,1
-0.039287518709897995,-4.8077712059021,7,1
-0.4530935287475586,0.9048850536346436,4,6
-0.7858731746673584,0.6367864608764648,4,6
-3.5214548110961914,4.158332824707031,5,5
-3.0843420028686523,-0.46463528275489807,0,0
-1.5386673212051392,2.5866196155548096,5,5
-3.3879354000091553,2.5269362926483154,5,5
-3.1179146766662598,1.6846181154251099,5,3
-2.4437763690948486,2.8558666706085205,5,5
-2.3216562271118164,0.9826394319534302,5,5
-1.0969520807266235,1.7659075260162354,2,6
0.011834461241960526,-0.8291621208190918,0,2
-0.10419000685214996,-0.5055984854698181,4,6
0.41623273491859436,-3.268862247467041,0,1
-1.748927116394043,1.8754754066467285,2,2
